"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",1.2,2.54,0.82,1.8,0,2.21,0.44,0.6,0.1,2.56,0.6,0.01,0.8,2.88,2.42,2.6,0.9,0.93,0,0,2.4,0.99,0.42,1.44,1.44,0.73,1.2,0.52,0,2.6,1.62,2.16,0.44,1.49,1.8,0.77,2.7,0.44,1.44,0.08,0.72,1.42,0.8,1.3,0.72,1.68,0.9,0.87,1.31,0.8
"2",2.23,0,2.35,0.8,0,0.4,0.41,-0.4,0.19,0.2,0.6,0.06,1.8,1.88,0,1.84,0.19,1.8,1.26,0,1.06,0.14,1.8,1.44,1.4,1.2,1.67,1.4,0,0.18,0.8,2.16,1.44,1.7,0.8,0.9,1.62,1.44,0.44,1.6,0.73,0.34,0.8,2.2,0.72,1.79,-0.1,0.13,0,1.93
"3",1.2,0,1.8,0.56,2.01,1.29,2,0.6,0.89,1.34,0.6,0.76,0.8,1.88,0,2.41,0.13,0.85,0,1.97,0.83,0.9,0.54,1.44,1.44,1.2,1.08,2.27,0,0.96,1.8,2.54,1.44,0,1.39,0.09,1.26,0.51,1.44,1.2,0.72,0.47,1.77,0.79,0.72,1.2,2.14,2.4,2.23,1.23
"4",0.2,0,0.8,1.8,0,1.19,1.65,0.6,1.78,1.74,0.6,2.6,0.8,1.88,0,2.6,-0.1,0.4,0.93,0.6,1.4,-0.1,1.35,0.44,0.44,1.82,1.2,1.4,1.26,2.46,0.8,1.16,0.44,0.44,1.42,-0.1,1.7,0.44,1.44,2.54,-0.28,0,0.78,1.8,1.27,1.01,0.9,1.91,0,0.08
"5",1.92,0,0.33,1.45,0.93,0.63,2.6,0.6,1.83,2.17,0.6,2.6,1.8,1,2.28,2.6,0.9,0.43,0,1.49,1.4,0.9,0.8,0.2,0.44,0.2,2.32,0.95,0,1.71,1.11,1.16,2.54,1.56,2.56,0.9,1.7,1.44,0.15,0.2,0.72,2.49,1.8,1.93,-0.28,0.2,0.9,0.16,0,1.08
"6",1.41,0,0.42,0.8,1.9,0,2.6,0.6,0.88,2.6,-0.4,1.62,1.8,1.88,0,2.6,0.9,0.8,0,2.29,2.43,0.9,1.51,0.44,1.44,0.13,0.2,2.4,1.2,2.6,1.8,1.16,1.44,0.56,1.89,0.9,1.7,1.44,0.44,1.2,0.72,2.43,1.8,0.8,0.72,1.2,1.58,2.6,0,1.8
"7",0.72,0,2.18,0,2.54,0.14,1.2,2.6,1.32,0.61,0.72,1.34,1.16,1.2,0.27,1.7,1.27,0.55,-0.28,2,0.9,2.56,1.6,1.32,1.88,1.2,1.76,0.44,1.8,1.56,0.8,2.12,0.12,0.72,1.58,0,1.4,0.83,1.2,1.4,2.16,2.45,1.44,0.7,0.55,0,2.6,2.24,2.16,0.93
"8",2.6,1.91,1.62,2.11,0.05,1.62,1.85,0.86,1.56,1.7,-0.28,2.6,1.16,0.2,2.6,1.7,0.2,1.16,0.72,1.42,-0.1,1.15,1.7,1.75,1.88,1.2,0.25,0.44,0.8,0.8,0.8,2.22,0.06,-0.28,1.7,0,0.22,-0.1,0.27,0.09,1.16,0.8,0.44,0,0.44,0,0.09,-0.1,1.16,1.16
"9",-0.28,0.1,1.2,0,0.23,0.8,0.2,1.83,0.89,1.7,0.72,2.6,1.16,0.2,1.12,2.23,0.68,1.16,0.36,0.8,0.31,0.51,1.7,1.24,1.88,0.2,0,2.31,0.8,0.94,0.68,0.8,1.4,1.6,1.7,1.2,1.4,0.41,0.2,0.04,1.16,0.8,2.5,0.51,0.44,0.87,2.6,0.48,1.16,1.16
"10",0.72,0,0.2,0,1.8,1.8,1.2,2.6,0.56,1.7,0.72,2.6,2.16,1.2,2,1.74,1.2,1.16,0.72,1.8,0.9,2.6,1.7,1.2,1.88,1.2,0,1.44,0.79,0.8,2.55,1.8,1.4,0.72,1.7,0,2.4,0.9,1.2,1.4,1.16,1.8,0.44,0,1.44,0,2.6,0.9,1.16,2.16
"11",0.72,0,1.2,1.34,0.8,1.99,1.23,1.9,0,2.7,2.6,2.56,2.15,1.2,1.26,1.7,0.03,2.16,0.72,2.08,0.9,1.13,2.7,0.2,2.88,0.2,0.45,1.44,1.8,1.8,1.8,0.92,0.43,0.72,2.7,0,2.46,0.9,1.94,2.4,0.83,1.8,1.44,0.75,1.44,0,1.01,0.9,0.14,1.16
"12",0.72,1.06,1.53,1.1,2.31,2.05,0.84,2.45,0,0.19,0.72,0.92,2.16,1.2,0.46,2.7,1.2,2.16,0.72,2.09,0.79,1.26,2.44,1.2,0.57,1.2,1.22,1.44,1.4,1.8,1.8,0.08,2.4,0.72,0.22,0,0.54,0.9,0.3,1.09,2.16,0.01,1.44,0.94,1.44,0,0.45,0.9,2.16,2.16
"13",1.4,0,1.96,1.7,0,0.44,0.9,0.8,2.22,1.7,0,1.16,0.44,2.25,1.16,1.44,2.58,0.44,0,0.44,0,1.21,-0.28,1.16,0,0.15,0.17,0.9,0,0.8,1.8,1.57,2.6,0,0.9,1.8,1.7,1.7,0.44,1.44,0.64,1.16,0.72,1.3,0.2,1.03,0.9,0.66,2.6,0.48
"14",2.4,0,1.31,2.7,0,1.44,1.2,1.8,0,0.9,0,2.16,1.44,0,2.41,0.11,1.12,1.44,0,1.44,0,0.02,0.72,2.16,0,0.72,2.51,0.98,0,1.5,1.8,0.73,2.6,0,0.9,1.13,0.09,1.7,1.44,0.44,1.2,2.16,0.72,0.04,1.2,0,0.9,1.8,0.88,0.72
"15",0.99,2.48,2.19,1.53,0.64,1.44,1.2,1.8,0,2.7,0,2.16,1.44,0,2.16,1.4,0,1.44,0,1.44,1.73,2.57,0.72,2.16,0,0.72,0,1.18,0.54,1.19,0.8,0.7,0.81,0,-0.1,0.8,1.7,1.7,0.44,0.44,0.2,1.16,-0.28,2.6,1.2,0,-0.1,0.8,2.6,-0.28
"16",1.4,0,0.27,1.7,0,0.44,1.33,0.8,0.38,1.7,0,1.16,0.44,1.98,1.16,2.4,1.85,0.44,0,0.44,1.08,2.6,0.72,1.16,1.71,-0.28,0.22,-0.1,1.94,0.85,0.8,2.09,1.9,0,2.1,1.8,1.7,2.7,1.44,1.44,1.2,1.16,0.72,1.96,0.2,0,0.58,1.8,1.21,0.72
"17",0.51,0,0,0.29,0,1.9,1.15,2.23,1.12,0.52,0,1.76,1.44,1.37,2.16,1.09,0,2.43,0.84,0.8,0,1.57,1.64,0.65,0,0.72,0.56,0.9,0.37,1.43,0.86,0,0.56,0,0.9,0.34,2.38,1.53,1.44,1.44,1.48,2.2,0.72,0.86,1.2,0.96,1.12,0.52,0.81,0.72
"18",0.89,0,0,1.7,0,1.44,0.2,1.15,0.09,1.7,0.89,1.16,0.69,0,1.16,1.4,2.56,1.44,1.31,1.44,0,1.65,0.72,1.16,0.37,0.72,0,0.9,0,1.8,1.71,2.54,2.6,0,1.19,0.8,2.7,0.69,0.72,0.8,1.93,2.16,0.77,2.6,1.2,1.65,0.9,0.8,1.48,0.72
"19",2.46,0.8,0,0.91,1.7,1.7,0.36,0.8,0.89,0.6,1.49,1.55,0.05,1.7,1.88,1.88,1.74,0.17,1.4,1.8,1.16,0.9,2.42,0.84,2.37,2.6,1.4,0.72,1.42,1.87,0.6,0.8,0.8,0.6,1.16,1.2,1.7,-0.28,2.19,2.06,1.84,1.4,1.14,0.8,1.7,1.17,1.84,1.55,0.24,0.2
"20",-0.1,0.8,0.39,2.51,1.7,1.7,0.8,0.8,1.4,-0.4,1.4,0.8,0.29,1.7,1.88,1.88,0.44,-0.1,1.4,0.8,1.16,-0.1,0.2,0.2,2.6,2.6,1.4,2.08,0.2,-0.1,0.2,0.8,1.8,1.4,1.16,0.2,1.7,0.72,0.25,-0.1,2.6,1.4,-0.1,0.8,1.7,0.8,-0.1,0,0,1.2
"21",0.9,1.8,0.21,1.99,2.29,1.96,0.19,1.8,2.4,0.6,1.07,0.8,0,1.01,1.88,2.88,1.44,0.9,2.33,0.28,2.16,0.9,0.03,1.2,2.51,2.6,1.4,0.72,0.24,0.9,1.2,1.36,0.8,1.4,2.16,1.2,2.7,0.72,1.87,0.9,0.72,1.4,0.9,2.05,0.08,0.8,0.9,0,0.74,1.62
"22",0.8,2.18,0,1.8,1.7,2.7,0.22,1.8,1.4,0.6,2.4,1.04,0.22,1.7,1.88,1.88,0.44,0.9,0.2,1.9,2.16,2.41,1.2,1.2,1.89,1.04,2.4,-0.28,1.2,0.9,1.51,1.8,0.37,0.98,1.55,0.2,1.7,0.72,2.2,0.9,2.6,2.4,0.9,1.8,1.7,1.8,0.9,0,0,0.84
"23",0.9,0.81,2.33,0.51,2.7,1.7,1.8,0.8,0.53,0.6,2.04,1.8,1.14,2.35,2.88,1.88,1.44,1.51,2.4,0.8,1.77,0.9,1.94,1.37,1.54,2.6,2.4,0.72,0.8,0.9,1.63,1.8,0.53,2.4,1.16,1.2,1.44,0.72,0.81,0.9,1.92,1.4,0.9,1.9,0.02,1.8,1.45,1.4,1.16,0.9
"24",0.9,1.8,0,0.8,0.27,0.25,0.37,1.8,0.12,0.6,1.4,1.8,0,2.7,1.55,1.17,1.44,0.9,1.78,1.8,1.16,2.6,1.2,2.5,2.6,2.48,1.4,0.72,1.2,2.19,1.2,1.9,1.8,1.27,2.16,1.2,2.4,0.79,0,0.84,2.08,2.4,1.41,1.8,2.7,2.24,0.9,0.61,0,1.2
"25",0.8,1.74,1.4,1.44,1.4,2.16,1.4,1.16,1.16,1.16,0.9,0.8,0,1.02,0.53,1.4,0,0.8,1.7,0,0,2.56,0.44,2,1.59,0.44,1.2,1.8,0.35,0,0.6,0,1.58,0,0.72,2.18,0.44,1.99,0.34,-0.1,0.6,1.16,2.32,0,-0.28,1.45,1.37,1.7,2.44,1.63
"26",1.8,1.4,1.4,0.44,1.4,1.16,1.4,1.16,1.16,1.3,1.73,0.8,0,0.9,1.48,1.4,1.73,0.07,0.98,0.48,2.31,0,1.44,2.24,1.1,1.05,0.74,1.8,1.44,0,0.6,2.34,1.8,0,0,2.6,1.44,1.67,1.54,0.9,0.6,1.16,2.44,0.53,0.72,1.64,1.78,1.88,1.2,2.6
"27",1.8,2.4,2.4,1.44,2.4,2.16,2.4,2.16,2.16,2.16,0.9,1.8,0,0.9,0,2.4,0,1.8,2.7,0,0,0,1.44,0.2,2.6,1.44,1.2,0.8,0.44,0,0.6,0,1.92,0,0.98,1.56,1.44,2.4,1.88,0.9,0.6,2.16,1.25,0.66,0.72,0,1.8,1.7,0.2,2.6
"28",0.8,1.4,1.4,0.44,1.4,1.16,1.4,1.16,1.16,1.16,-0.1,2.57,2.48,2.24,0.79,0.18,0,0.7,1.28,0.38,0,1.89,1.44,0.29,2.59,1.44,1.21,1.61,1.44,2.09,0.6,1.02,1.48,1.77,0,1.27,0.44,1.4,0.8,0.72,0.6,1.16,2.6,1.88,0.72,0,0.18,1.7,1.86,2.6
"29",1.8,2.09,1.4,1.44,1.4,1.66,2.4,0.2,2.16,2.16,0.69,1.8,0,0.9,1.81,1.79,0,1.81,1.7,0,0.67,0,0.54,1.2,2.6,0.44,2.23,0.8,0.44,1.04,0.6,0,0.8,0,1.4,0.04,1.16,1.4,0.8,1.76,0.6,2.16,0.09,0,0.73,0,0.8,2.55,1.91,2.6
"30",0.8,0.86,2.4,2.02,2.4,1.16,1.4,2.16,1.54,1.16,0.9,2.06,0,-0.1,0.43,0.26,0,1.29,1.7,0,0,2.19,0.44,1.2,1.53,1.44,0.2,2.28,1.44,0,-0.4,0.75,0.2,0,1.24,1.31,1.44,1.39,1.8,0.9,-0.4,1.73,0.51,0,0.72,1.81,0.57,2.7,1.2,0.95
"31",1.88,1.4,1.16,0,1.57,0.81,1.2,1.38,1.91,1.11,1.2,0.01,0.9,0.9,0,1.16,0.07,2.29,0.16,1.12,1.77,0.28,0.59,1.88,1.4,1.2,0.33,1.8,0.9,1.4,1.2,1.44,1.16,1.44,2.2,1.4,0,2.01,0.08,0.8,1.8,1.82,2.6,0.8,0,2.37,1.57,1.44,1.17,0.8
"32",1.88,1.4,1.16,0,0.84,1.8,0.45,0.9,0.8,1.4,1.2,0,1.39,-0.1,2.55,1.16,0.07,0,1.28,0.44,0.74,1.09,2.6,1.88,1.4,1.2,1.92,0.8,1.16,1.4,0.89,0.2,2.59,0.74,1.44,2.03,0,1.23,1.16,0.8,0.72,0.72,2.6,0.8,0,2.29,1,1.44,1.7,0.8
"33",2.88,1.4,0.51,0,0.9,1.74,0.83,0.9,0.86,1.2,0.02,0,0.9,2.38,1.6,2.2,1.42,0,2.49,1.44,0.8,0,2.55,0.82,1.4,0.2,1.65,1.93,-0.1,0.35,2,0.49,1.16,0.44,0.44,2.19,2.12,1.31,1.16,1.8,2.35,0.72,2.6,1.8,1.2,0.2,0.83,2.49,1.7,1.8
"34",0.67,2.4,2.16,2.44,0.9,0.07,1.2,-0.1,1.8,1.2,1.67,0,0.28,0.9,1.74,1.16,0,0,2.45,1.44,1.32,0.48,0.06,2.88,2.4,1.2,2.11,1.8,1.98,0.93,1.2,0.61,2.16,1.44,1.44,1.4,0,1.88,2.16,1.8,0.8,0.72,0.47,1.8,0,1.2,2.41,1.44,2.7,1.8
"35",1.88,2.4,2.16,0,-0.1,1.36,1.94,0.9,1.73,2.22,2.55,0.15,0.9,0.9,1.1,2.16,0,0.05,2.6,0.44,1.8,0,2.6,1.88,2.4,1.2,2.6,0.8,0.9,2.4,0.2,1.2,1.16,0.44,0.44,2.4,0,0.8,1.16,0.8,0.8,-0.28,2.6,1.8,0,1.33,0.8,0.44,1.7,0.8
"36",1.88,1.4,1.16,0,0.9,0.8,0.2,2.15,0,0.2,0.2,0,-0.1,1.77,2.36,2.16,2.39,0.83,2.6,1.44,0.35,0,0.55,1.88,1.4,0.2,2.28,0.98,0.9,2,2.09,1.2,2.16,1.44,1.44,1.37,0,1.8,2.16,1.8,1.8,0.72,1.55,0.8,0.48,1.2,1.8,0.44,0.16,1.8
"37",2.16,1.44,0,2.02,1.4,0,1.2,1.09,1.2,0,1.09,0,2.41,0,1.65,0.2,0.6,0.2,2.18,-0.1,1.4,0,0.78,1.8,1.7,-0.1,0.58,1.8,0,1.8,0,0.54,0.2,0.9,2.6,0.72,0.02,1.44,1.2,0,0,2.6,0,2.6,0.8,0,-0.1,0.5,0,0.8
"38",2.05,0.59,0,1.86,0.16,0,0.17,0.8,0.2,0.33,0.18,0.62,1.63,2.26,0.9,1.3,0.05,1.2,0.1,0.9,1.02,0,0.8,0.8,1.7,2.36,0.8,0.8,0.73,1.8,2.04,1.12,1.2,1.51,2.6,-0.28,0.66,1.99,0.2,2.2,2.13,2.48,0.5,0.18,1.8,1.65,0.9,0.02,2.48,0.44
"39",1.16,1.44,0,2.34,2.37,0.22,1.2,1.8,1.2,2.19,0.65,0.74,0.08,0,-0.1,1.2,2.1,2.51,1.5,0.38,2.49,0,0.8,0.8,1.51,2.11,1.26,2.04,0.94,1.01,0.51,1.8,1.72,0.9,1.8,0.72,0.8,0.44,0.76,1.68,0.18,1.24,1.61,2.24,2.01,1.39,0.9,0.22,0.94,0.39
"40",2.16,0.44,2.4,0,2.4,2.34,2.18,0.54,1.2,1.88,0.2,1.56,2.18,0.83,0.9,1.37,1.44,1.2,2.6,0.9,2.4,1.87,1.8,1.8,0.09,0.9,1.8,0.32,0.57,0.8,0,1.77,1.2,0.87,2.6,2.45,1.8,0.44,1.79,0,0.21,2.3,2.53,0.48,1.13,0.74,0.21,1.83,1.59,0.15
"41",1.16,0.44,0,0,1.83,0,0.2,0.88,0.2,2.38,1.2,0.4,2.6,0,1.86,1.2,1.52,1.2,2.6,2.59,1.4,0.59,1.8,0.99,1.7,0.9,1.49,1.8,0.61,0.8,2.21,0.8,1.56,-0.1,1.52,0.72,0.83,1.44,1.2,2.02,0,2.21,2.45,0.28,1.8,0.08,0.9,0,0.03,0.68
"42",1.16,1.44,0,2,1.4,0,1.68,1.47,1.2,1.38,1.2,0,0.4,0,0.9,0.9,0,1.18,0.64,0.9,0.94,0,0.58,1.53,2.7,0.9,1.49,0.8,1.54,1.89,0,1.12,1.06,0.9,1.86,0.72,0.81,1.44,2.01,0,1.08,2.19,0,1.24,0.8,1.41,1.45,1.64,1.09,1.8
"43",1.4,0.37,0.8,0.2,2.15,2.28,1.59,2.22,1.4,2.6,1.4,-0.28,1.8,1.4,0.72,2.4,1.76,1.99,0.59,0.15,1.16,-0.1,-0.1,2.29,0.94,0.7,0.22,2.11,1.16,0.56,0.57,0.8,0.8,2.6,0.8,1.16,1.4,-0.28,0,2.06,0.86,2.45,1.47,0.36,2.29,1.89,0.21,0.66,2.09,1.05
"44",2.4,0.01,1.8,1.2,1.47,1.23,0,0.54,1.4,2.6,1.4,0.72,1.06,1.4,-0.1,1.4,2.38,0.3,0.23,0,1.16,0.9,0.36,1.67,1.28,1.95,0,2.6,1.16,0,1.7,0.25,1.98,2.09,0.8,1.16,2.4,0.72,1.68,0.92,0,2.6,0.44,1.61,0.36,0,0.72,0.19,1.7,0.1
"45",1.4,1.8,0.8,1.2,0,0.39,2.39,2.6,1.4,0.33,2.4,1.68,0.8,2.39,0.9,1.4,1.42,0.8,1.64,2.42,1.16,0.9,1.86,1.56,0.8,1.02,0.06,2.6,2.57,0,1.7,2.19,1.77,2.6,0.32,1.16,0.92,0.72,0.54,0.8,1.14,0.33,1.44,0.69,-0.1,1.31,-0.28,1.12,1.28,1.2
"46",1.4,1.8,1.8,1.2,1.37,2.42,1.9,1.93,2.4,2.25,1.4,0.72,1.93,2.07,1.31,0.4,0,0.82,1.2,0,2.16,0.5,0.9,1.62,1.8,1.15,2.14,1.43,2.16,0,1.01,1.8,2.01,0.93,1.8,2.16,1.35,0.72,0,0.59,0,2.19,1.44,0.62,0.9,2.01,0.72,0.86,2.7,2.06
"47",1.4,0.8,1.8,0.2,0.57,0.8,0,1.1,2.4,2.6,1.4,0.72,2.27,1.66,0.9,1.75,0,1.8,0.2,1.69,1.52,0.9,0.9,0.97,2.45,0.03,0.37,0.1,1.16,0,1.7,0.8,0.8,2.32,1.94,0.44,1.4,0,0,0.39,0.68,0.18,0.44,0.8,0.9,2.15,0.72,2.02,1.7,0.2
"48",2.4,0.8,0.8,1.2,0,1.8,0,2.6,1.4,0.09,2.4,0.72,2.23,2.4,0.9,2.02,0,1.73,1.2,0.21,2.16,0.31,0.9,1.42,2.39,0,0.36,2.6,2.16,0,1.03,1.8,1.8,1.05,1.8,2.16,0.52,0.72,0,1.8,2.51,1.8,1.44,1.8,0.9,2,0.72,1.01,1.7,1.2
"49",1.44,0.73,0,1.15,1.88,0.9,0.8,1.73,0,1.2,2.54,0.52,1.8,0.9,1.94,0.72,2.34,0,1.96,0.44,2.34,1.63,1.2,2.01,1.36,-0.28,0.59,0.41,0,0.85,1.8,0,0.1,0.8,1.14,0.9,0.9,0.3,0.9,2.35,1.2,2.03,1.8,1.2,0,0.49,0,0.6,1.07,1.71
"50",1.44,1.44,0,0.51,2.88,0.9,1.08,0.9,2.54,0.39,0.9,1.48,1.8,0.9,0.83,0.72,0,0,0.41,1.44,0.25,1.8,2.38,1.76,0.9,0.72,2.12,0,0,0.73,1.8,0,1.41,1.8,1.8,0.9,1.55,0.71,0.9,0.72,1.54,2,1.8,0,1.98,1.18,0,1.81,1.02,2.02
"51",0.96,0.44,0,0.92,1.88,-0.1,2.08,1.34,1.39,1.2,-0.1,1.4,0.8,-0.1,0.8,-0.28,0.98,0,0.86,2.4,0.16,2.27,2.35,2.6,-0.1,0.72,1.41,0,2.25,1.4,0.8,0,1.1,0.8,1.89,-0.1,-0.1,1.4,-0.1,-0.28,0.2,0.21,1.11,0,0,0.41,2.54,1.66,0.8,0.74
"52",0.44,0.44,0.76,0.2,1.88,0.35,1.8,-0.1,0,0.2,1.94,2.4,0.24,2.57,1.8,0.71,1.14,0,1.8,1.44,2.27,0.8,0.2,2.6,0.34,0.72,0,0,0,2.4,0.8,2.43,1.8,1.95,0.05,0.32,0.9,0.73,2.01,0.72,1.2,2.49,0.8,0,0.31,1.91,0,0,1.8,2.6
"53",0.44,1.44,2.17,1.2,1.88,1.4,0.8,0.9,0,0.33,0.9,1.4,0.8,0.93,1.8,0.72,0.29,0,0.8,0.44,0,0.96,1.2,2.6,0.9,0.46,1.43,0.14,0,1.4,0.8,0.24,0.8,1.9,0.8,0.3,0.9,1.4,0.9,0.72,0.46,0,0.8,1.11,0,2.6,1.62,0,0.8,2.6
