"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"54",1.44,1.44,0,1.2,0.17,0.9,1.8,0.9,0,1.68,0.9,1.39,1.07,0.9,0.8,0.72,0,0,2.56,1.44,0,1.79,1.33,0.86,0.9,0.72,0.82,0,0.47,1.21,1.8,0.68,1.88,1.8,0.05,0.9,2.34,2.4,0.75,0.72,0.14,1.32,1.13,0,0.06,0.85,1.17,1.22,1.98,2.31
"55",2,0,0.44,1.7,0,0.44,0.68,0.9,1.44,1.44,0.6,0.8,0,2.4,0.46,1.2,1.2,2.09,0.8,1.2,0.78,1.44,1.2,1.2,1.37,1.2,1.8,0,0,0.8,1.4,0,2.6,1.4,1.16,1.2,-0.1,0.8,0.26,0.2,1.58,0.94,0.2,1.19,0.2,0.29,0.8,2.6,0.2,1.4
"56",3,0,1.2,2.7,0,1.44,2.4,0.9,1.44,1.44,0.6,1.8,0,1.83,1.83,1.2,1.96,0,1.8,2.6,0,0.44,1.2,1.45,0,2.11,2.14,0.15,0,0.35,2.4,0,2.07,2.4,2.49,1.2,1.43,1.8,2.26,1.2,1.74,1.01,1.2,2.44,1.2,2.08,2.02,1.85,0.72,2.4
"57",2,0,1.2,1.7,2.52,1.44,0.91,-0.1,1.44,1.44,0.6,1.26,0,2.4,2.11,1.2,1.52,0,2.09,2,1.76,0.44,2.1,1.2,0.46,2.31,0.8,1.8,0.1,1.19,0.3,0.77,1.03,2.47,2.16,1.25,0.9,2.15,0,0.54,2.25,2,0.98,0.94,1.2,1.55,0.41,2.6,1.2,1.4
"58",2,0,2.28,1.54,0,1.44,1.4,0.07,0.44,0.96,0.6,1.95,1.87,1.8,2.6,1.2,0.2,0.26,1.8,0.2,0,1.44,2.21,0.2,0,1.2,0.05,0,1.15,0.32,1.4,0,1.92,0.4,1.16,0.2,0.9,1.8,2.43,1.2,0,1.21,2.5,2.6,1.5,2.6,1.8,2.6,1.2,1.4
"59",2,0,1.08,1.7,0,0.23,1.4,0.68,0.44,0.44,-0.4,2.12,1.4,1.78,2.03,0.2,1.2,0.49,0.86,1.2,0.41,0.46,0.2,0.29,2.35,2.39,0.63,2.36,1.71,0.31,2.17,1.33,1.98,1.4,1.16,0.56,1.51,1.58,1.47,1.38,1.72,1.5,1.4,2.28,0.42,1.95,1.76,0.29,0.81,1.16
"60",2,0,0.2,1.11,0,0.44,2.03,0.9,0.45,0.44,0.6,2.07,1.86,0.8,1.62,0.2,1.63,0,0.8,1.79,1.25,1.44,2.11,0.12,0.71,0.2,1.07,1.15,0.9,1.36,0.77,0,0.67,0.15,2.16,1.05,0.9,0.8,1.22,1.73,0,0.62,1.2,1.87,0.72,2.48,1.36,0.25,1.09,1.98
"61",2.19,0,0.18,1.45,1.01,0.32,1.2,2.51,1.8,1.73,1.8,1.55,0.72,2.54,0,1.32,0.37,1.8,1.84,1.8,2.2,2.4,0.68,1.8,1.19,1.8,1.84,1.2,1,2.4,0.13,0.3,0,0.2,2.6,1.66,2.6,0.75,1.44,1.84,1.88,0.72,1.28,1.8,0.5,1.82,1.51,1.4,0.37,1.8
"62",0.8,0,2.49,-0.1,1.28,0.72,0.67,2.4,0.13,2.4,1.8,1.8,0.72,1.55,0,2.12,0.61,1.8,1.2,1.71,1.22,1.4,0.62,0.24,1.2,1.67,1.8,1.2,2.05,1.4,1.2,0.9,0.5,0,2.3,1.8,1.45,1.8,1.44,2.6,2.88,0.72,2.33,1.8,1.2,1.8,1.2,2.4,0.9,0.29
"63",1.8,0,1.01,0.9,2.09,0.72,1.67,1.17,1.63,2.06,0.5,1.8,0.72,0.21,0,2.6,2.6,0.8,1.2,0.8,1.79,2.2,2.57,0.68,0.2,1.8,1.8,1.03,0.26,2.02,1,0.9,0.63,1.89,2.3,2.08,2.26,1.8,1.44,1.19,1.88,0.72,0.63,0.8,1.45,1.19,1.2,1.68,0.9,0.12
"64",0.8,0,0,0.61,2.6,0.72,0.17,1.4,0.8,1.4,0.8,0.8,2.04,2.05,1.19,0.62,2.6,0.8,0.2,1.89,0,1.67,1.8,0.98,2,0.8,0.8,0.2,0.2,1.4,1.2,1.62,0.84,0.24,2.47,0.8,2.6,0.8,0.44,2.6,1.88,-0.28,2.6,0.8,0.2,0.8,0.2,1.4,-0.1,0.8
"65",1.8,0.62,0.69,0.9,2.6,0.72,0.2,1.4,1.39,1.4,0.8,0.8,-0.28,0,1.34,1.97,2.6,0.8,2.08,0.06,0.72,1.4,0.8,0.8,2.21,0.8,0.8,0.98,2.13,1.38,0.2,-0.1,1.21,1.52,2.14,2.34,1.77,0.8,0.44,1.11,1.69,0.72,1.05,2.23,1.67,1.56,2.3,1.33,1.82,0.2
"66",1.62,2.03,0.24,0.9,1.7,-0.28,1.2,2.52,0.02,1.91,1.04,2.19,0.72,0.8,2.31,2.57,0.94,1.8,2.26,0.95,0,1.15,2.19,0.99,1.2,0.72,1.4,1.17,1.2,0.24,0.48,0.9,0.41,0,2.56,1.91,1.13,0.93,1.61,0.36,1.88,2.33,1.09,0.74,1.2,0.5,1.75,0.05,0.9,1.29
"67",1.4,0.8,1.2,1.4,1.19,1.8,0.32,0.65,1.7,1.2,0.8,0.9,2.36,0.8,0.8,0,1.06,0.92,0.2,2.16,0.72,1.7,1.52,2.16,0.19,2.16,0.2,1.8,0.9,0.9,2.6,2.56,0.9,1.7,0.48,0.09,1.49,2.16,1.93,0.38,1.8,1.18,1.8,0.72,1.2,2.31,-0.1,1.4,0,1.2
"68",2.4,1.8,0,2.4,1.2,0.8,1.44,0,1.7,0.2,1.8,1.72,1.2,0.7,1.8,0,1.2,1.44,1.2,1.16,0.72,2.7,1.2,1.16,0,1.16,1.2,2.12,2.21,1.28,0.53,0.9,2.4,1.68,1.67,1.57,2.53,2.49,1.8,2.15,0.84,1.39,1.31,1.58,0.11,1.21,1.39,2.16,0.07,1.98
"69",1.4,0.8,0.2,1.4,0.2,0.34,0.44,0,1.7,0.2,0.8,-0.1,0.2,0.66,0.8,1.77,2.6,0.44,1.56,1.16,1.26,1.7,0.2,1.16,1.6,1.16,1.77,0.8,1.68,-0.1,2.6,2.49,-0.1,1.7,0,1.7,0.06,1.16,0.2,0.8,0.8,0.2,0.8,-0.28,0.2,0.2,1.15,1.4,0.49,0.2
"70",2.4,1.8,1.2,1.42,0.91,0.8,1.44,0,1.7,1.2,1.8,0.9,0.74,1.19,1.8,2.21,2.6,1.44,1.66,1.16,-0.28,2.04,1.94,1.16,1.52,1.16,0.83,1.33,0,0.42,0.46,0.9,0.38,0.62,0,1.7,1.52,1.16,0.6,1.8,1.8,2.54,0.99,0.72,0.47,1.2,0.9,0.26,0,1.51
"71",1.4,1.32,0.12,2.03,1.56,0.13,0.44,0.44,2.7,1.2,0.8,2.01,1.2,0.47,1.8,1.29,0.06,0.44,1.2,2.39,0.72,1.7,1.2,2.16,0.93,0.66,1.2,0.8,0.89,0.9,2.6,-0.1,1.42,1.7,1.06,1.7,0,1.16,1.17,0.81,0.8,1.2,1.82,2.1,1.66,0.13,0.9,1.14,0,2.36
"72",1.4,2.17,2.27,1.14,1.2,1.8,1.44,2.1,0.02,1.2,0.03,0.9,1.06,1.8,0.8,2.09,2.6,1.44,1.55,2.16,0.72,1.33,0.43,1.21,0,2.16,0.63,1.8,0,0.9,1.83,0.9,0.9,2.7,0,2.7,1.79,2.16,1.2,1.5,0.38,1.2,0.13,0.72,1.2,1.2,0.9,2.4,0,1.2
"73",2.4,2.4,1.17,0.9,1.88,2.43,2.4,0.8,2.6,2.26,1.8,1.23,1.2,2.6,2.88,0.9,1.2,1.8,0.63,2.16,0.9,0,2.7,0.72,2.6,0.9,0.9,2.7,0.9,2.6,1.2,2.6,-0.1,1.2,2.16,2.4,1.2,1.8,0,1.8,0,0,1.05,2.73,1.47,2.79,0.43,0.9,0.44,1.2
"74",1.4,1.4,2.25,0.9,1.88,1.8,0.97,0.8,2.44,2.6,0.8,2.07,0.79,2.6,1.88,0.25,0.2,0.8,0.67,1.16,0.9,0.65,1.7,1.4,2.01,0.9,-0.1,1.67,0.9,0.31,1.2,2.6,0.9,2.79,1.16,1.4,0.28,0.8,0.89,0.8,0,0,1.79,1.7,2.76,2.6,1.7,0.9,0.4,0.2
"75",1.4,2.4,1.44,2.48,1.88,0.8,1.4,2.4,0.74,2.6,1.8,2.4,0.88,2.6,2.07,0.9,1.2,0.8,0.8,1.16,0.9,0,1.7,2.4,0.53,2.15,0.9,1.7,-0.1,2.6,0.2,0.37,0.9,1.2,1.16,1.4,0.2,0.8,1.95,0.8,0,0,0.8,0,1.81,0.78,1.7,0.9,0.67,2.53
"76",2.4,1.4,0.21,0.9,1.88,1.8,0.86,1.8,2.6,2.6,1.8,1.4,1.2,2.6,1.88,0.9,0.5,1.8,2.45,2.16,-0.1,0.48,2.33,1.4,1.37,0.9,0.9,1.7,0.9,1.41,1.74,2.6,0.9,1.8,1.16,1.66,0.84,1.8,2.43,2,0.26,0,0.89,2.58,1.03,2.1,1.7,-0.1,1.95,2
"77",1.4,1.4,1.8,-0.1,2.88,1.85,1.4,1.8,2.6,2.6,0.8,1.03,1.6,2,1.88,1.89,2.19,0.38,2.67,1.16,1.18,2.73,1.7,2.69,2.6,-0.1,1.71,1.7,1.61,2.6,2.8,2.6,0.87,0.2,2.16,2.54,1.2,0.24,1.02,1.8,2.21,0,1.8,1.57,0,1.08,2.7,0.62,1.32,1.2
"78",1.4,1.4,0.8,1.88,1.78,0.8,1.09,0.41,2.6,2.6,0.8,1.4,0.2,2.6,1.88,-0.1,1.72,0.6,1.8,2.7,2.41,2.22,0.69,1.15,0.73,0.91,1.08,2.17,0.6,1.97,1.4,1.69,1.36,2.54,1.93,2.54,2.48,2.33,1.29,0.5,0.6,2.19,0.72,1.11,1.69,1.35,1.71,0.72,2.28,1.85
"79",1.8,1.88,1.7,0.6,0,2.64,2.45,1.18,2.12,2.6,1.37,2.4,2.65,1.06,1.8,1.7,1.24,0.98,0.8,0.94,0.53,0,1.42,1.15,0,2.8,1.63,0.77,2.77,1.54,0.74,1.43,2.6,2.07,1.8,2.7,0.36,1.8,1.65,2.69,1.96,2.46,1.03,0,1.76,1.17,0.8,1.74,1.16,1.66
"80",0.8,2.88,1.7,0.6,2.53,1.2,0,0.43,0,2.6,0,1.4,0.81,1.8,0.8,1.53,2.58,0.72,0.27,1.8,0.2,1.4,0.72,1.65,0,1.2,2.4,1.76,0,0,1.34,0,2.55,1.8,0.8,1.9,0,0.55,1.28,1.74,0.9,1.96,2.7,1.95,0.94,1.33,2.02,0.92,1.8,1.92
"81",0.8,1.81,0.71,0.6,0.25,2.08,2.29,0.78,2.53,1.66,0.86,2.4,2.65,0.49,1.8,2.7,1.72,0.72,1.8,1.8,2.08,2.01,0.72,2.03,0,1.2,1.41,0,0,0,1.59,2.79,1.99,0.45,1.8,2.51,1.06,0.31,1.8,1.01,0.9,2.54,1.63,0.63,2.44,2.77,1.75,1.97,1.15,1.8
"82",1.8,1.88,2.7,0.6,0.35,1.2,2.47,2.6,0,2.6,0,1.4,2.6,0.8,0.8,2.67,0.32,-0.28,1.35,0.8,0.82,1.64,-0.28,2.6,0,0.2,1.4,1.85,2.14,1.14,2.6,0,1.84,0.8,0.8,2.6,0,2.54,0.8,0.46,-0.1,2.62,1.7,0,1.3,0,2.6,1.01,0.8,0.8
"83",0.8,1.88,0.37,0.6,0.55,0.2,0,1.69,0,2.6,2.15,1.4,2.7,1.8,0.76,1.7,2.17,0.72,2,0.8,1.2,1.51,0.72,0.57,0,0.93,1.4,0,0,2.26,1.74,0,2.6,2.3,1.8,2.6,1.65,0.8,1.8,0.98,0.9,1.49,1.7,0,0.86,0,1.27,2.6,1.31,1.8
"84",1.8,1.88,1.7,-0.4,1.74,0.5,0,0.34,0,1.02,1.67,1.4,0.26,0.8,2.01,1.7,0.6,0.72,1.23,1.8,1.2,1.22,0.72,2.6,0,0.78,1.49,1.17,1.74,2.79,2.28,2.47,1.32,0.63,0.8,1.08,0,1.82,0.8,0.7,2.1,0.52,1.7,2.53,2.6,0,0.34,0.51,0.51,0.8
"85",1.44,2.25,0.2,1.17,0.77,1.4,1.05,0.2,0,1.28,1.49,2.6,2.47,2.6,1.2,0.8,1.67,0.9,2.6,1.88,0.44,0.8,0.67,0.8,0.8,0,2.71,1.36,1.94,2.22,0.5,-0.1,1.97,2.1,2.47,1.63,1.7,0.2,0.93,1.05,0.9,2.54,0.9,1.16,-0.1,2.6,2.23,1.4,2.6,-0.1
"86",1.44,0.36,1.02,1.8,2.26,2.26,0.2,1.2,2.31,0.8,0.59,0.21,0.9,2.6,0.62,1.57,1.7,0.9,1.32,1.88,1.44,2.37,0.8,0.8,1.13,1.19,2.6,0.43,0,1.8,1.62,0.9,2.6,0,0,2.36,2.7,1.2,1.4,1,0.6,0.48,-0.1,2.45,0.9,2.6,2.17,2.69,2.6,0.9
"87",2.55,2.21,1.2,2.61,0.8,1.55,1.2,0.72,0,1.81,2.2,2.6,0.9,0.59,1.23,2.18,2.7,1.43,1.02,2.88,0.44,1.8,1.87,1.8,0.8,1.43,1.27,1.8,1.28,0.8,0,0.9,1.2,0.98,0,0.4,1.7,1.52,0.96,0.8,0.9,0.95,0.9,0.62,0.9,0.56,1.2,1.4,2.76,0.9
"88",0.44,0.8,2.18,0.8,0.25,1.4,1.65,1.2,2.71,0.98,0,1.74,-0.1,2.35,0.2,2.21,1.7,-0.1,1.22,1.88,1.44,0.8,0.82,1.8,2.35,0,1.38,0.8,0.47,1.8,0.46,0.9,1.91,0,0,1.82,1.41,0.45,2.4,2.45,0.9,2.11,0.9,2.33,0.9,2.34,1.2,1.4,2.76,2.05
"89",1.44,1.8,1.29,1.2,2.59,1.86,0.24,2.29,1.12,1.76,1.28,2.3,2.17,1.59,1.2,2.3,2.34,2,2.49,0.48,1.44,2.32,1.8,0.69,1.8,1.13,1.22,0.85,0,2.05,1.42,0.34,1.92,0.4,0.68,2.38,1.83,1.2,0.32,1.8,1.66,1.92,2.74,2.22,0.3,1.37,0.2,2.47,1.53,2.53
"90",0.44,1.04,1.2,0.67,1.8,2.4,1.2,2.39,0,1.8,2.58,0.96,0.9,1.61,0.9,1.8,1.7,0.9,2.79,1.88,1.56,1.8,0.31,1.65,1.8,0,1.52,1,0,0.8,0,2.47,2.6,0,1.52,1.97,1.7,2.32,1.4,1.78,-0.1,2.43,1.33,2.6,1.81,2.6,2.44,2.4,2.34,0.9
"91",1.4,1.8,1.88,1.8,1.44,1.4,0.8,0.72,-0.1,1.8,2.6,1.8,0.2,1.4,1.44,0,1.4,1.44,2.77,2.74,1.9,1.44,2.7,1.44,0.9,0,1.4,1.25,1.8,1.63,1.84,1.8,0.9,0.84,0.8,0.8,1.2,0.61,1.8,1.2,2.6,2.16,2.4,1.4,2.6,2.16,2.88,1.2,0,1.8
"92",2.4,0.8,1.52,1.8,0.44,2.4,1.8,0.59,0.9,1.8,1.55,0.8,1.2,0.58,1.44,0.34,2.4,1.44,0,2.46,2.6,1.44,0.69,1.44,0.9,0,1.4,0,0.8,0,2.67,1.44,0.9,2.49,1.8,1.21,1.2,1.06,0.8,1.2,1.05,2.16,1.4,2.4,2.65,2.16,1.88,1.2,0.55,1.8
"93",2.4,1.8,2.88,1.8,1.44,2.4,1.8,0.72,0.9,1.5,2.75,1.8,1.2,2.4,1.44,0,1.4,0.44,1.93,2.1,2.11,0.44,0.68,0.78,1.53,2.09,2.69,0.97,1.57,1.78,0.65,0.42,2.77,1.16,2.25,0.86,1.01,2.25,1.8,1.46,0.29,1.16,1.4,0.5,2.6,1.16,1.56,1.2,0,0.66
"94",1.4,1.8,1.88,0.8,1.44,1.4,0.8,0.72,0.99,0.8,1.65,0.8,1.2,1.83,1.53,0,1.91,1.44,0.59,0.28,2.6,0.44,1.7,1.44,-0.1,0.49,2.4,0,1.23,0,2.6,0.8,0.9,2.6,1.31,1.8,0.2,0,1.16,0.2,2.6,2.05,1.4,1.77,2.24,0.76,1.88,0.2,2.48,0.8
"95",1.4,0.8,1.88,0.8,0.44,1.4,0.8,-0.28,0.59,1.94,2.6,0.42,0.2,0.9,0.44,2.31,1.98,2.14,1.63,2.28,1.21,0.7,1.7,0.44,0.74,1.02,1.43,2.27,2.67,2.3,1.03,0.92,-0.1,1.85,2.08,2.07,2.1,2.71,2.35,0.79,2.6,1.16,2.4,1.58,0.74,1.16,1.88,0.2,0.32,0.8
"96",1.4,0.8,1.88,0.8,0.61,1.4,1.8,0.72,0.9,0.8,1.78,0.34,1.2,1.4,0.44,0.96,2.24,0.44,2.79,2.01,0.5,1.44,1.7,0.44,0.9,1.33,2.48,2.55,0.73,1.56,2.61,2.17,2.4,0.77,2.63,0.3,2.52,0.93,1.34,0.63,2.6,1.16,1.4,1.4,2.6,1.16,1.88,1.2,0.73,2.31
"97",1.8,2.16,1.8,1.2,2.16,0.44,2.16,0.2,0.6,1.8,1.09,1.17,1.2,0.8,1.09,0.9,1.21,1.95,1.68,2.16,1.16,1.2,0,0.32,0.6,0.47,1.59,1.85,0.72,1.2,1.65,1.91,1.2,1.8,1.21,1.16,2.16,0.8,0.8,2.6,1.2,1.44,1.06,2.4,0.72,2.7,1.59,2.33,0.72,2.32
"98",1.8,1.18,0.8,0.2,0.49,1.76,2.16,0.2,-0.4,0.48,0,0.2,1.2,2.58,1.76,-0.1,-0.1,0.2,1.4,1.16,1.16,1.2,1.55,2.6,-0.4,2,2.12,0.92,-0.28,0.8,0.8,1.04,1.2,0.8,2.6,1.16,1.16,0.8,0.89,2.6,1.2,2.61,1.88,1.4,1.18,1.7,1.2,1.7,0.49,0
"99",0.8,2.16,0.5,1.2,1.16,0.44,1.21,1.2,0.6,2.75,0.49,2.71,1.2,0.78,0.2,0.61,0.9,1.9,1.4,1.16,1.16,0.2,0,2.02,0.6,0,1.96,2.56,1.43,1.05,0.31,2.6,0.2,0.8,2.6,1.16,1.16,0.8,0.8,2.6,0.2,1.44,1.88,1.4,-0.28,0.97,0.2,1.7,-0.28,0
"100",0.8,1.16,1.8,0.2,2.16,1.44,1.16,1.2,0.6,1.8,0.35,1.2,0.2,1.8,1.2,2.05,0.9,1.2,2.4,2.16,2.16,1.2,0,2.02,0.6,2.5,1.2,2.4,0.72,1.56,1.8,2.27,1.2,1.8,2.6,1.86,2.16,1.8,1.16,2.6,1.2,1.44,1.88,1.68,0.72,1.7,1.2,1.26,0.72,0
"101",0.8,1.16,0.49,1.2,1.16,1.44,1.16,1.2,0.6,0.8,0,1.05,1.2,1.8,1.89,0.9,0.9,2.72,2.4,2.07,2.16,1.2,0,0.63,0.6,1.83,0.2,1.4,0.72,1.6,1.7,2.6,1.2,1.83,2.6,2.16,1.81,1.8,1.8,0.3,1.2,0.44,1.88,0.27,0.72,1.7,0.99,2.7,0.72,2.03
"102",1.8,1.16,0.8,1.2,1.16,1.44,1.16,1.2,0.6,0.8,0,1.2,0.2,0.8,1.2,0.9,2.1,1.2,1.74,1.16,0.75,0.2,0,2.57,0.6,1.24,1.2,1.4,0.72,1.8,1.94,2.6,0.2,0.54,2.6,2.16,1.16,1.8,1.8,0.43,0.2,0.44,2.88,1.53,0.72,1.39,1.2,1.7,0.72,0
"103",1.74,0.8,1.8,2.39,1.7,1.8,1.44,1.36,1.8,0.44,2.78,0.9,1.12,1.96,1.17,2.88,0.66,2.65,1.7,0.44,2.3,0,0.7,2.6,0.9,-0.1,1.35,2.58,0.57,0.2,1.29,0.9,2.45,2.14,0.32,0.9,1.43,1.7,1.16,2.5,2.4,2.04,2.16,1.56,0,0.8,2.79,2.23,0,0.72
"104",1.88,1.8,0.8,1.88,0.8,0.8,2.27,1.44,0.8,1.44,1.38,2.57,0.2,0.8,0.73,1.88,1.44,2.31,1.7,1.44,1.7,0,0,2.6,0.9,2.7,2.6,0.72,2.23,1.2,0.8,1.54,0.8,1.8,1.48,1.43,1.8,1.7,1.16,1.79,1.01,1.7,1.16,1.95,1.49,1.8,0.95,0.2,1.21,0.72
"105",2.88,0.8,0.8,2.88,1.7,1.8,1.44,0.44,0.21,1.44,1.8,0.9,1.2,2.51,1.4,1.88,0.44,2.8,0.92,1.44,1.7,2.69,1.81,2.6,-0.1,0.9,1.4,0.72,1.39,1.9,0.27,0.9,2.6,1.05,1.42,0.9,0.8,1.7,1.16,1.4,1.4,2.7,2.21,1.4,2.72,1.35,0.86,1.99,0.78,0.72
"106",1.88,1.8,1.8,1.88,0.79,1.8,0.44,1.44,1.8,0.44,0.33,0.9,1.2,0.8,2.75,1.54,1.44,1.2,1.7,1.57,1.93,0,0,1.91,1.31,0.9,1.71,-0.28,1.16,1.19,1.8,0.9,0.69,0.8,2.6,-0.1,1.86,0.94,2.16,2.4,1.5,1.7,1.16,2.4,0,0.48,1.2,1.2,1.14,1.35
"107",1.88,0.8,0.8,1.88,1.7,0.8,0.44,0.44,0.92,2.41,2.31,-0.1,0.56,1.8,1.4,1.88,0.44,0.2,0.54,0.44,1.7,0,0,0.94,0.9,0.31,2.79,0.72,1.1,1.2,1.73,-0.1,1.79,2.69,0.79,0.9,1.74,2.7,1.16,1.4,1.4,1.7,1.16,1.4,0,0.53,0.2,1.2,2.33,-0.28
"108",1.88,1.8,1.8,1.88,2.7,0.8,1.44,1.44,0.8,1.44,0.8,2.19,0.24,1.8,2.4,1.88,1.44,1.2,2.7,1.44,2.7,0,2.29,2.41,1.14,0.9,2.26,0.72,0,2.66,1.94,0.78,1.8,0.71,2.34,1.39,0.83,1.51,2.16,1.07,0.78,2.22,2.16,1.51,2.53,1.49,1.2,0.45,2.52,0.72
